,client_id,zendesk_calls
1283,16338,https://useblu.zendesk.com/agent/tickets/408550
1284,18297,https://useblu.zendesk.com/agent/tickets/408542
1286,14204,https://useblu.zendesk.com/agent/tickets/408544
1289,19097,https://useblu.zendesk.com/agent/tickets/408547
1290,11389,https://useblu.zendesk.com/agent/tickets/408548
1294,27305,https://useblu.zendesk.com/agent/tickets/408553
1298,20941,https://useblu.zendesk.com/agent/tickets/408557
1300,17805,https://useblu.zendesk.com/agent/tickets/425373
1303,15047,https://useblu.zendesk.com/agent/tickets/433552
1322,19547,https://useblu.zendesk.com/agent/tickets/414186
1323,20588,https://useblu.zendesk.com/agent/tickets/414187
1326,17873,https://useblu.zendesk.com/agent/tickets/414232
1331,31704,https://useblu.zendesk.com/agent/tickets/414327
1335,12483,https://useblu.zendesk.com/agent/tickets/414331
1344,14108,https://useblu.zendesk.com/agent/tickets/414366
1347,15237,https://useblu.zendesk.com/agent/tickets/414370
1349,12126,https://useblu.zendesk.com/agent/tickets/414372
1356,23482,https://useblu.zendesk.com/agent/tickets/414381
1358,21917,https://useblu.zendesk.com/agent/tickets/414383
1368,12406,https://useblu.zendesk.com/agent/tickets/414462
1369,13837,https://useblu.zendesk.com/agent/tickets/414463
1389,16765,https://useblu.zendesk.com/agent/tickets/415988
1448,39136,https://useblu.zendesk.com/agent/tickets/467920
1454,25280,https://useblu.zendesk.com/agent/tickets/416106
1455,19156,https://useblu.zendesk.com/agent/tickets/416107
1462,15025,https://useblu.zendesk.com/agent/tickets/416126
1467,14890,https://useblu.zendesk.com/agent/tickets/423689
1482,13530,https://useblu.zendesk.com/agent/tickets/423693
1483,27048,https://useblu.zendesk.com/agent/tickets/416138
1496,38735,https://useblu.zendesk.com/agent/tickets/423704
1509,15711,https://useblu.zendesk.com/agent/tickets/429219
1512,22065,https://useblu.zendesk.com/agent/tickets/423762
1523,21437,https://useblu.zendesk.com/agent/tickets/423793
1529,18822,https://useblu.zendesk.com/agent/tickets/423818
1554,20072,https://useblu.zendesk.com/agent/tickets/425475
1556,42673,https://useblu.zendesk.com/agent/tickets/415940
1560,31848,https://useblu.zendesk.com/agent/tickets/417611
1561,45780,https://useblu.zendesk.com/agent/tickets/415951
1565,41550,https://useblu.zendesk.com/agent/tickets/415937
1567,20791,https://useblu.zendesk.com/agent/tickets/415939
1569,30951,https://useblu.zendesk.com/agent/tickets/415944
1570,37731,https://useblu.zendesk.com/agent/tickets/415945
1571,46694,https://useblu.zendesk.com/agent/tickets/415946
1574,42470,https://useblu.zendesk.com/agent/tickets/415954
1576,45434,https://useblu.zendesk.com/agent/tickets/415987
1578,38568,https://useblu.zendesk.com/agent/tickets/416097
1592,23683,https://useblu.zendesk.com/agent/tickets/416090
1597,12992,https://useblu.zendesk.com/agent/tickets/416095
1606,31632,https://useblu.zendesk.com/agent/tickets/416112
1612,21956,https://useblu.zendesk.com/agent/tickets/416118
1615,28065,https://useblu.zendesk.com/agent/tickets/416121
1626,14451,https://useblu.zendesk.com/agent/tickets/416133
1637,31870,https://useblu.zendesk.com/agent/tickets/416148
1638,29097,https://useblu.zendesk.com/agent/tickets/416149
1665,14462,https://useblu.zendesk.com/agent/tickets/416181
1666,34238,https://useblu.zendesk.com/agent/tickets/416182
1667,11932,https://useblu.zendesk.com/agent/tickets/416183
1678,14704,https://useblu.zendesk.com/agent/tickets/417700
1681,29312,https://useblu.zendesk.com/agent/tickets/423691
1687,16523,https://useblu.zendesk.com/agent/tickets/423699
1691,44687,https://useblu.zendesk.com/agent/tickets/423703
1694,17980,https://useblu.zendesk.com/agent/tickets/423708
1695,32007,https://useblu.zendesk.com/agent/tickets/423709
1697,28864,https://useblu.zendesk.com/agent/tickets/423711
1699,43839,https://useblu.zendesk.com/agent/tickets/423713
1700,38510,https://useblu.zendesk.com/agent/tickets/423714
1701,38617,https://useblu.zendesk.com/agent/tickets/423715
1702,46711,https://useblu.zendesk.com/agent/tickets/423716
1714,46179,https://useblu.zendesk.com/agent/tickets/423733
1723,24537,https://useblu.zendesk.com/agent/tickets/423744
1727,40383,https://useblu.zendesk.com/agent/tickets/423749
1729,41145,https://useblu.zendesk.com/agent/tickets/423752
1732,44821,https://useblu.zendesk.com/agent/tickets/423755
1733,21888,https://useblu.zendesk.com/agent/tickets/423757
1734,40019,https://useblu.zendesk.com/agent/tickets/423758
1735,46789,https://useblu.zendesk.com/agent/tickets/417585
1738,38701,https://useblu.zendesk.com/agent/tickets/423763
1739,46550,https://useblu.zendesk.com/agent/tickets/423764
1740,28451,https://useblu.zendesk.com/agent/tickets/423766
1759,21509,https://useblu.zendesk.com/agent/tickets/423795
1761,14736,https://useblu.zendesk.com/agent/tickets/423798
1771,44347,https://useblu.zendesk.com/agent/tickets/423810
1784,17098,https://useblu.zendesk.com/agent/tickets/423827
1800,38689,https://useblu.zendesk.com/agent/tickets/423848
1815,16699,https://useblu.zendesk.com/agent/tickets/425515
1819,38466,https://useblu.zendesk.com/agent/tickets/418045
1820,30806,https://useblu.zendesk.com/agent/tickets/418046
1827,40723,https://useblu.zendesk.com/agent/tickets/424072
1828,13314,https://useblu.zendesk.com/agent/tickets/424074
1831,13934,https://useblu.zendesk.com/agent/tickets/425561
1834,45512,https://useblu.zendesk.com/agent/tickets/424071
1835,13388,https://useblu.zendesk.com/agent/tickets/424073
1838,42509,https://useblu.zendesk.com/agent/tickets/424078
1877,42958,https://useblu.zendesk.com/agent/tickets/417713
1880,22924,https://useblu.zendesk.com/agent/tickets/417708
1885,29090,https://useblu.zendesk.com/agent/tickets/417716
1888,13956,https://useblu.zendesk.com/agent/tickets/417719
1899,40046,https://useblu.zendesk.com/agent/tickets/417955
1901,23134,https://useblu.zendesk.com/agent/tickets/417957
1910,41142,https://useblu.zendesk.com/agent/tickets/417968
1927,18015,https://useblu.zendesk.com/agent/tickets/417985
1931,44872,https://useblu.zendesk.com/agent/tickets/417989
1940,40545,https://useblu.zendesk.com/agent/tickets/418002
1953,44150,https://useblu.zendesk.com/agent/tickets/418017
1962,39047,https://useblu.zendesk.com/agent/tickets/418026
1965,15683,https://useblu.zendesk.com/agent/tickets/418029
1977,37796,https://useblu.zendesk.com/agent/tickets/418043
1998,45702,https://useblu.zendesk.com/agent/tickets/433548
2005,19400,https://useblu.zendesk.com/agent/tickets/419660
2009,32367,https://useblu.zendesk.com/agent/tickets/433558
2013,42977,https://useblu.zendesk.com/agent/tickets/433561
2015,43890,https://useblu.zendesk.com/agent/tickets/433563
2016,17215,https://useblu.zendesk.com/agent/tickets/419673
2024,22949,https://useblu.zendesk.com/agent/tickets/433570
2025,11459,https://useblu.zendesk.com/agent/tickets/433571
2026,40874,https://useblu.zendesk.com/agent/tickets/433572
2027,17742,https://useblu.zendesk.com/agent/tickets/433573
2044,44282,https://useblu.zendesk.com/agent/tickets/433593
2050,24444,https://useblu.zendesk.com/agent/tickets/433602
2058,43453,https://useblu.zendesk.com/agent/tickets/433611
2059,43607,https://useblu.zendesk.com/agent/tickets/433612
2062,21483,https://useblu.zendesk.com/agent/tickets/419730
2065,11917,https://useblu.zendesk.com/agent/tickets/433616
2073,24890,https://useblu.zendesk.com/agent/tickets/433625
2089,10887,https://useblu.zendesk.com/agent/tickets/433645
2122,13668,https://useblu.zendesk.com/agent/tickets/433680
2134,41299,https://useblu.zendesk.com/agent/tickets/433693
2149,43216,https://useblu.zendesk.com/agent/tickets/433711
2154,19208,https://useblu.zendesk.com/agent/tickets/433733
2156,27883,https://useblu.zendesk.com/agent/tickets/433735
2169,27491,https://useblu.zendesk.com/agent/tickets/433752
2174,11330,https://useblu.zendesk.com/agent/tickets/435213
2175,44495,https://useblu.zendesk.com/agent/tickets/435223
2204,18827,https://useblu.zendesk.com/agent/tickets/419583
2208,12699,https://useblu.zendesk.com/agent/tickets/419587
2209,38386,https://useblu.zendesk.com/agent/tickets/419588
2215,41968,https://useblu.zendesk.com/agent/tickets/419622
2223,38653,https://useblu.zendesk.com/agent/tickets/419628
2227,40564,https://useblu.zendesk.com/agent/tickets/419632
2228,36284,https://useblu.zendesk.com/agent/tickets/419633
2231,46708,https://useblu.zendesk.com/agent/tickets/419636
2233,29091,https://useblu.zendesk.com/agent/tickets/419638
2234,25893,https://useblu.zendesk.com/agent/tickets/419702
2237,46725,https://useblu.zendesk.com/agent/tickets/419641
2271,10231,https://useblu.zendesk.com/agent/tickets/419683
2276,40888,https://useblu.zendesk.com/agent/tickets/419688
2277,39567,https://useblu.zendesk.com/agent/tickets/419689
2280,26799,https://useblu.zendesk.com/agent/tickets/419694
2281,28540,https://useblu.zendesk.com/agent/tickets/419695
2283,28974,https://useblu.zendesk.com/agent/tickets/419697
2290,38277,https://useblu.zendesk.com/agent/tickets/419706
2291,28896,https://useblu.zendesk.com/agent/tickets/419707
2292,11609,https://useblu.zendesk.com/agent/tickets/419710
2297,40728,https://useblu.zendesk.com/agent/tickets/419720
2303,45650,https://useblu.zendesk.com/agent/tickets/419722
2304,44717,https://useblu.zendesk.com/agent/tickets/419723
2309,21759,https://useblu.zendesk.com/agent/tickets/419728
2317,41097,https://useblu.zendesk.com/agent/tickets/419737
2319,43274,https://useblu.zendesk.com/agent/tickets/419739
2326,26236,https://useblu.zendesk.com/agent/tickets/419746
2328,39005,https://useblu.zendesk.com/agent/tickets/419749
2330,40822,https://useblu.zendesk.com/agent/tickets/419751
2334,13124,https://useblu.zendesk.com/agent/tickets/419755
2337,46914,https://useblu.zendesk.com/agent/tickets/419758
2338,29492,https://useblu.zendesk.com/agent/tickets/419760
2346,28859,https://useblu.zendesk.com/agent/tickets/419768
2349,32005,https://useblu.zendesk.com/agent/tickets/419771
2354,40386,https://useblu.zendesk.com/agent/tickets/419777
2364,26089,https://useblu.zendesk.com/agent/tickets/435395
2366,45794,https://useblu.zendesk.com/agent/tickets/427072
2367,11431,https://useblu.zendesk.com/agent/tickets/427073
2371,37307,https://useblu.zendesk.com/agent/tickets/425320
2372,41625,https://useblu.zendesk.com/agent/tickets/425357
2377,30977,https://useblu.zendesk.com/agent/tickets/425374
2378,26919,https://useblu.zendesk.com/agent/tickets/425375
2383,23551,https://useblu.zendesk.com/agent/tickets/425383
2385,23230,https://useblu.zendesk.com/agent/tickets/425403
2390,37309,https://useblu.zendesk.com/agent/tickets/425410
2424,39139,https://useblu.zendesk.com/agent/tickets/425502
2443,20684,https://useblu.zendesk.com/agent/tickets/425557
2461,18866,https://useblu.zendesk.com/agent/tickets/425813
2466,16825,https://useblu.zendesk.com/agent/tickets/425817
2475,20841,https://useblu.zendesk.com/agent/tickets/435191
2480,26400,https://useblu.zendesk.com/agent/tickets/435196
2491,23756,https://useblu.zendesk.com/agent/tickets/425838
2495,45487,https://useblu.zendesk.com/agent/tickets/425844
2503,43926,https://useblu.zendesk.com/agent/tickets/425852
2504,43930,https://useblu.zendesk.com/agent/tickets/425853
2509,44967,https://useblu.zendesk.com/agent/tickets/425861
2511,46632,https://useblu.zendesk.com/agent/tickets/425867
2515,40410,https://useblu.zendesk.com/agent/tickets/425866
2520,29649,https://useblu.zendesk.com/agent/tickets/425871
2522,45309,https://useblu.zendesk.com/agent/tickets/425874
2523,38521,https://useblu.zendesk.com/agent/tickets/425875
2524,43478,https://useblu.zendesk.com/agent/tickets/425876
2525,15832,https://useblu.zendesk.com/agent/tickets/425877
2526,32429,https://useblu.zendesk.com/agent/tickets/425878
2528,46689,https://useblu.zendesk.com/agent/tickets/425880
2530,41647,https://useblu.zendesk.com/agent/tickets/425883
2531,38355,https://useblu.zendesk.com/agent/tickets/425884
2532,20289,https://useblu.zendesk.com/agent/tickets/425885
2533,44309,https://useblu.zendesk.com/agent/tickets/425886
2538,28304,https://useblu.zendesk.com/agent/tickets/425891
2541,13087,https://useblu.zendesk.com/agent/tickets/425894
2546,44110,https://useblu.zendesk.com/agent/tickets/425904
2548,17199,https://useblu.zendesk.com/agent/tickets/425907
2550,13647,https://useblu.zendesk.com/agent/tickets/425909
2551,37572,https://useblu.zendesk.com/agent/tickets/425910
2552,44356,https://useblu.zendesk.com/agent/tickets/425911
2554,40900,https://useblu.zendesk.com/agent/tickets/425913
2555,32086,https://useblu.zendesk.com/agent/tickets/425914
2556,43537,https://useblu.zendesk.com/agent/tickets/425915
